6,9,16,black
31,30,49,black
30,26,51,black
66,49,81,black
40,28,29,black
22,34,23,black
24,35,22,black
9,37,58,black
14,23,48,black
24,38,64,black
50,49,39,black
5,5,13,black
39,40,33,black
6,19,34,black
38,22,55,black
2,13,32,black
43,1,66,black
27,10,35,black
25,25,54,black
28,30,57,black
0,0,0,black
1,1,1,black
2,2,2,black
3,3,3,black
4,4,4,black
5,5,5,black
6,6,6,black
7,7,7,black
8,8,8,black
9,9,9,black
84,24,253,blue
40,181,201,blue
47,131,241,blue
26,4,250,blue
93,108,230,blue
79,18,222,blue
167,202,217,blue
199,225,240,blue
125,253,242,blue
35,34,66,blue
157,168,249,blue
42,49,89,blue
55,118,237,blue
6,218,230,blue
9,132,209,blue
117,129,227,blue
169,231,234,blue
13,24,227,blue
79,43,164,blue
79,30,185,blue
54,238,248,blue
42,82,224,blue
88,75,176,blue
92,107,247,blue
155,180,197,blue
72,191,249,blue
51,53,126,blue
35,65,88,blue
120,244,253,blue
14,118,139,blue
234,159,174,red
164,8,50,red
191,13,19,red
192,28,52,red
248,57,58,red
216,47,113,red
244,44,72,red
179,108,104,red
177,32,71,red
243,210,219,red
245,50,98,red
182,38,81,red
158,30,56,red
207,28,26,red
232,88,66,red
227,136,146,red
245,34,34,red
179,22,33,red
130,2,12,red
125,11,40,red
205,58,39,red
215,43,61,red
229,88,84,red
141,26,42,red
213,2,18,red
188,98,92,red
215,34,35,red
146,25,48,red
159,6,60,red
218,90,88,red
25,124,117,green
184,185,99,green
128,203,17,green
153,174,67,green
104,124,76,green
18,240,118,green
146,253,227,green
120,112,15,green
122,234,187,green
131,111,1,green
20,240,35,green
159,254,27,green
164,229,160,green
144,205,203,green
44,183,126,green
150,242,18,green
72,198,20,green
74,148,136,green
113,196,74,green
0,157,138,green
132,218,15,green
180,249,170,green
85,233,90,green
199,233,203,green
90,154,76,green
54,187,79,green
1,119,93,green
91,206,23,green
54,240,229,green
100,211,172,green
162,150,163,grey
188,183,193,grey
108,136,121,grey
140,139,148,grey
80,95,97,grey
66,121,125,grey
166,182,179,grey
212,230,239,grey
94,109,110,grey
113,107,101,grey
95,106,85,grey
106,144,165,grey
125,137,125,grey
95,133,123,grey
224,213,178,grey
106,110,120,grey
158,150,168,grey
154,146,130,grey
154,176,168,grey
228,207,210,grey
83,77,94,grey
147,175,192,grey
149,170,177,grey
223,189,189,grey
201,187,127,grey
189,200,187,grey
119,138,128,grey
164,178,187,grey
202,211,236,grey
60,73,91,grey
105,66,152,violet
107,71,222,violet
115,125,178,violet
168,172,202,violet
35,36,61,violet
71,17,91,violet
104,18,188,violet
143,146,218,violet
193,177,233,violet
204,205,247,violet
123,99,207,violet
143,77,224,violet
150,10,91,violet
180,130,236,violet
151,70,222,violet
71,51,80,violet
139,139,164,violet
101,43,107,violet
130,52,98,violet
148,101,239,violet
178,156,246,violet
120,41,87,violet
138,96,202,violet
92,39,137,violet
85,31,74,violet
90,3,81,violet
85,52,94,violet
137,65,152,violet
142,27,154,violet
131,102,145,violet
203,166,10,yellow
252,229,92,yellow
226,196,24,yellow
241,237,85,yellow
208,189,64,yellow
217,169,48,yellow
198,249,4,yellow
242,242,11,yellow
192,236,15,yellow
187,166,55,yellow
222,200,80,yellow
235,224,4,yellow
242,211,50,yellow
204,188,12,yellow
208,215,46,yellow
227,215,133,yellow
218,202,42,yellow
225,235,44,yellow
202,184,39,yellow
245,238,156,yellow
196,205,15,yellow
208,177,25,yellow
210,191,64,yellow
204,188,6,yellow
247,234,78,yellow
253,237,145,yellow
206,196,17,yellow
211,201,78,yellow
184,194,67,yellow
231,217,31,yellow
247,180,5,orange
250,163,51,orange
224,114,28,orange
244,184,77,orange
221,172,11,orange
204,113,33,orange
241,176,37,orange
199,108,23,orange
220,116,78,orange
228,135,41,orange
252,167,138,orange
236,144,4,orange
234,126,74,orange
246,150,8,orange
227,129,70,orange
222,152,17,orange
251,129,41,orange
223,87,18,orange
253,102,17,orange
240,138,84,orange
224,89,16,orange
237,110,6,orange
211,139,46,orange
247,81,19,orange
243,115,49,orange
241,99,2,orange
241,93,50,orange
249,98,20,orange
213,146,11,orange
198,135,22,orange
88,35,56,brown
133,40,27,brown
159,122,90,brown
165,114,41,brown
169,55,5,brown
95,58,22,brown
167,124,102,brown
186,112,39,brown
120,26,5,brown
179,71,6,brown
140,51,31,brown
101,76,21,brown
148,85,60,brown
139,67,74,brown
137,37,2,brown
152,42,27,brown
201,129,93,brown
131,97,60,brown
170,132,118,brown
174,101,34,brown
104,53,47,brown
211,162,112,brown
93,7,16,brown
131,73,15,brown
195,165,161,brown
186,93,30,brown
181,105,88,brown
106,39,10,brown
171,75,50,brown
89,20,34,brown
252,241,233,white
232,240,212,white
216,223,207,white
219,203,190,white
229,221,219,white
231,222,213,white
204,215,214,white
234,204,197,white
240,218,210,white
240,236,221,white
248,225,249,white
242,233,212,white
230,217,198,white
240,240,240,white
241,241,241,white
242,242,242,white
243,243,243,white
244,244,244,white
245,245,245,white
246,246,246,white
247,247,247,white
248,248,248,white
249,249,249,white
250,250,250,white
251,251,251,white
252,252,252,white
253,253,253,white
254,254,254,white
255,255,255,white
239,239,239,white
