6,9,16,black
31,30,49,black
30,26,51,black
66,49,81,black
40,28,29,black
22,34,23,black
24,35,22,black
9,37,58,black
14,23,48,black
24,38,64,black
50,49,39,black
5,5,13,black
39,40,33,black
6,19,34,black
38,22,55,black
2,13,32,black
43,1,66,black
27,10,35,black
25,25,54,black
28,30,57,black
0,0,0,black
1,1,1,black
2,2,2,black
3,3,3,black
4,4,4,black
5,5,5,black
6,6,6,black
7,7,7,black
8,8,8,black
9,9,9,black
198,237,249,blue
68,45,203,blue
69,85,150,blue
71,125,226,blue
67,28,196,blue
70,213,238,blue
20,131,231,blue
78,150,192,blue
6,149,209,blue
2,71,158,blue
15,143,148,blue
43,77,186,blue
26,86,254,blue
74,220,219,blue
73,17,171,blue
13,58,246,blue
19,96,217,blue
145,183,215,blue
23,159,174,blue
128,184,246,blue
2,7,204,blue
51,87,240,blue
30,57,136,blue
53,42,252,blue
71,74,223,blue
80,95,201,blue
46,155,194,blue
87,129,132,blue
94,13,222,blue
1,111,117,blue
219,31,82,red
217,19,62,red
227,4,75,red
193,1,20,red
199,49,29,red
156,36,50,red
220,18,46,red
180,25,63,red
241,79,85,red
187,54,80,red
234,146,147,red
151,19,38,red
142,37,77,red
243,80,108,red
191,40,74,red
243,158,138,red
167,10,69,red
218,39,4,red
238,76,91,red
186,42,67,red
230,14,87,red
247,141,126,red
236,80,100,red
185,26,81,red
188,23,46,red
238,22,88,red
226,70,112,red
231,57,86,red
222,10,45,red
244,91,121,red
49,194,108,green
50,157,15,green
56,132,76,green
92,203,37,green
96,153,95,green
37,236,19,green
9,228,206,green
74,222,101,green
176,253,108,green
124,197,25,green
195,248,212,green
177,251,233,green
148,152,109,green
34,251,11,green
148,175,65,green
6,207,15,green
140,133,31,green
20,230,66,green
3,88,41,green
110,137,90,green
2,250,110,green
120,181,117,green
65,224,187,green
84,201,197,green
7,34,18,green
17,173,96,green
153,221,50,green
190,223,111,green
207,244,229,green
153,154,24,green
149,151,166,grey
148,190,177,grey
74,82,113,grey
182,202,225,grey
117,109,65,grey
137,164,146,grey
162,194,204,grey
144,132,153,grey
141,130,97,grey
208,203,203,grey
90,95,69,grey
122,117,79,grey
221,205,218,grey
150,195,187,grey
105,133,162,grey
219,230,205,grey
162,170,173,grey
214,223,224,grey
78,100,100,grey
130,149,154,grey
104,96,110,grey
184,200,164,grey
143,152,131,grey
122,176,158,grey
197,192,164,grey
77,60,60,grey
108,115,78,grey
184,181,152,grey
69,93,99,grey
78,104,112,grey
58,37,55,violet
112,37,250,violet
133,28,193,violet
165,84,204,violet
183,98,222,violet
133,87,102,violet
134,5,106,violet
45,11,64,violet
167,110,212,violet
177,57,173,violet
161,61,212,violet
107,16,191,violet
223,181,249,violet
231,234,253,violet
72,31,134,violet
210,206,234,violet
80,39,91,violet
35,39,92,violet
137,51,240,violet
44,8,44,violet
144,37,186,violet
86,23,144,violet
184,71,242,violet
210,130,229,violet
80,57,134,violet
108,75,98,violet
119,43,184,violet
176,151,162,violet
92,64,152,violet
180,111,160,violet
203,233,33,yellow
235,205,50,yellow
222,220,42,yellow
246,205,76,yellow
206,207,0,yellow
239,209,96,yellow
246,213,107,yellow
192,223,66,yellow
240,249,177,yellow
201,235,7,yellow
208,170,31,yellow
242,246,185,yellow
223,201,101,yellow
238,179,26,yellow
227,226,78,yellow
167,177,42,yellow
216,253,135,yellow
248,241,201,yellow
228,233,70,yellow
239,250,204,yellow
213,169,56,yellow
205,230,126,yellow
229,242,104,yellow
221,188,116,yellow
216,161,2,yellow
218,210,23,yellow
235,253,38,yellow
222,223,112,yellow
244,222,11,yellow
212,245,31,yellow
226,147,80,orange
251,117,28,orange
244,210,186,orange
243,144,64,orange
213,157,24,orange
221,116,63,orange
235,165,7,orange
247,162,39,orange
215,144,27,orange
219,145,131,orange
253,144,27,orange
218,134,15,orange
240,186,56,orange
252,198,150,orange
253,170,95,orange
216,119,96,orange
244,188,53,orange
252,188,44,orange
235,153,98,orange
249,198,137,orange
254,59,17,orange
219,169,9,orange
226,115,45,orange
227,113,107,orange
228,106,35,orange
249,109,47,orange
223,128,58,orange
220,117,42,orange
195,108,18,orange
236,148,126,orange
89,18,17,brown
174,126,123,brown
206,162,89,brown
76,60,9,brown
155,107,84,brown
135,96,28,brown
110,29,3,brown
137,66,68,brown
166,78,49,brown
165,96,7,brown
102,90,20,brown
206,137,120,brown
217,136,126,brown
224,126,98,brown
68,15,2,brown
105,80,61,brown
130,76,36,brown
105,47,34,brown
229,188,152,brown
170,108,19,brown
41,5,1,brown
83,12,19,brown
94,3,6,brown
196,95,70,brown
102,58,25,brown
76,2,5,brown
173,136,31,brown
190,120,46,brown
169,138,135,brown
200,170,83,brown
252,241,233,white
232,240,212,white
216,223,207,white
219,203,190,white
229,221,219,white
231,222,213,white
204,215,214,white
234,204,197,white
240,218,210,white
240,236,221,white
248,225,249,white
242,233,212,white
230,217,198,white
240,240,240,white
241,241,241,white
242,242,242,white
243,243,243,white
244,244,244,white
245,245,245,white
246,246,246,white
247,247,247,white
248,248,248,white
249,249,249,white
250,250,250,white
251,251,251,white
252,252,252,white
253,253,253,white
254,254,254,white
255,255,255,white
239,239,239,white
